0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,
1,
1,
1,
1,
1,
2,
2,
2,
3,
3,
3,
4,
4,
5,
6,
6,
7,
8,
9,
10,
11,
12,
13,
14,
16,
17,
19,
20,
22,
24,
25,
27,
29,
32,
35,
37,
39,
42,
45,
48,
50,
55,
58,
61,
64,
68,
72,
75,
79,
83,
87,
92,
96,
99,
104,
109,
114,
117,
122,
127,
131,
137,
140,
146,
150,
154,
160,
164,
169,
173,
177,
182,
186,
191,
196,
200,
203,
208,
213,
215,
218,
223,
225,
228,
231,
236,
239,
239,
241,
244,
247,
247,
249,
249,
252,
252,
252,
252,
252,
252,
252,
252,
252,
252,
249,
249,
247,
247,
244,
241,
239,
239,
236,
231,
228,
225,
223,
218,
215,
213,
208,
203,
200,
196,
191,
186,
182,
177,
173,
169,
164,
160,
154,
150,
146,
140,
137,
131,
127,
122,
117,
114,
109,
104,
99,
96,
92,
87,
83,
79,
75,
72,
68,
64,
61,
58,
55,
50,
48,
45,
42,
39,
37,
35,
32,
29,
27,
25,
24,
22,
20,
19,
17,
16,
14,
13,
12,
11,
10,
9,
8,
7,
6,
6,
5,
4,
4,
3,
3,
3,
2,
2,
2,
1,
1,
1,
1,
1,
1,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
